"","PAR_ED_PCT_1STGEN","MN_EARN_WNE_P6","PCT75_EARN_WNE_P6","INC_PCT_M2","NPT4_PUB","GT_25K_P6","C100_4"
"7642",0.5214854804,41600,54700,0.0731064995,6399.64135021097,0.697,0.502531767072135
"6456",0.5435992579,20700,27800,0.0545718433,6399.64135021097,0.314,0.502531767072135
"2382",0.5184615385,29100,40100,0.0748055057,6399.64135021097,0.52,0.2414
"3420",0.3466833542,46400,63200,0.1658001155,6399.64135021097,0.768,0.3705
"5886",0.5767622461,55700,75500,0.0618182774,6399.64135021097,0.777,0.2822
"1018",0.6039130435,25700,34300,0.0773567178,6253,0.441,0.502531767072135
"1536",0.5426540284,21100,29500,0.1194029851,6399.64135021097,0.37,0.502531767072135
"1253",0.3663230241,34200,42800,0.1872611465,6399.64135021097,0.702,0.3516
"7501",0.5626506024,56900,89100,0.1518026565,6399.64135021097,0.73,0.502531767072135
"307",0.4582818294,32600,43600,0.0829705506,9213,0.516,0.502531767072135
"5859",0.5726681128,17400,24500,0.0598187311,6399.64135021097,0.24,0.502531767072135
"5000",0.6499498495,32300,46500,0.044206296,6399.64135021097,0.597,0.502531767072135
"6720",0.5118692592,20300,27900,0.0624194987,6399.64135021097,0.322,0.502531767072135
"3701",0.5058487612,29500,39700,0.0604953452,9646,0.524,0.502531767072135
"533",0.5754035684,25200,34000,0.0847320852,4535,0.43,0.502531767072135
"775",0.3643835616,42800,58000,0.1919068056,6399.64135021097,0.695,0.2801
"5837",0.5416670368,39500,52600,0.0773824334,6399.64135021097,0.639,0
"1084",0.5454291306,35900,49700,0.1008271853,6399.64135021097,0.648,0.502531767072135
"2162",0.377875673,33600,41700,0.2084287678,15100,0.67,0.2277
"1068",0.5041493776,25800,37400,0.1043829296,5600,0.451,0.502531767072135
"3068",0.3079232694,46200,57100,0.1531489295,16533,0.741,0.3717
"1465",0.4469525959,26500,34400,0.1653225806,6399.64135021097,0.518,0.168
"4106",0.4816901408,36500,51000,0.1696750903,6399.64135021097,0.697,0.1111
"5967",0.5195702226,16000,23700,0.072300183,6399.64135021097,0.24,0.502531767072135
"3353",0.2257993385,40900,52800,0.1641791045,19420,0.725,0.3266
"4815",0.4268292683,15200,0.328442486085343,0.11,6399.64135021097,0.197,0.502531767072135
"2562",0.5879120879,22800,30800,0.508220223752151,6399.64135021097,0.416,0.502531767072135
"2238",0.5093360996,33100,47100,0.1279352227,6399.64135021097,0.578,0.0587
"2414",0.5132743363,15300,21400,0.0740740741,6399.64135021097,0.172,0.502531767072135
"4609",0.4210526316,18900,24700,0.508220223752151,6399.64135021097,0.238,0.502531767072135
"5398",0.4570059205,25300,34400,0.0679151625,6399.64135021097,0.449,0.1771
"3358",0.3966480447,34500,46900,0.2121212121,6399.64135021097,0.6,0.502531767072135
"745",0.5139372822,18700,27100,0.0483425414,6399.64135021097,0.293,0.502531767072135
"2734",0.3604336043,37100,50600,0.1760391198,6399.64135021097,0.616,0.25
"3133",0.333722287,32800,43500,0.1648590022,6399.64135021097,0.596,0.5043
"1600",0.158496732,28300,40700,0.1379310345,6399.64135021097,0.546,0.6425
"1981",0.4925373134,16400,22500,0.508220223752151,6399.64135021097,0.192,0.502531767072135
"4656",0.6605664488,22100,30700,0.0457113508,6399.64135021097,0.339,0.502531767072135
"92",0.5195702226,19500,28200,0.072300183,6399.64135021097,0.308,0.502531767072135
"3642",0.479338843,34100,47800,0.1242553191,6499,0.572,0.502531767072135
"4310",0.5540730337,34600,49000,0.0848017621,11987,0.599,0.502531767072135
"4559",0.4913793103,23500,32400,0.1062271062,6399.64135021097,0.414,0.502531767072135
"1676",0.1275272162,33400,41200,0.1634182909,6399.64135021097,0.669,0.611
"2714",0.3366477273,22800,30900,0.1134401973,6399.64135021097,0.396,0.3069
"6808",0.5414364641,22200,30100,0.508220223752151,6399.64135021097,0.383,0.502531767072135
"871",0.3720848057,27100,36300,0.0988575781,6399.64135021097,0.468,0.154
"4224",0.3758489217,17800,23800,0.048524343,6399.64135021097,0.226,0.1883
"2286",0.6694214876,17000,0.328442486085343,0.0322580645,6399.64135021097,0.263,0.502531767072135
"65",0.47036481013588,38700,54200,0.2032520325,6399.64135021097,0.688,0.5333
"4522",0.6059405941,19000,25500,0.508220223752151,6399.64135021097,0.275,0.502531767072135
"6802",0.6054562127,21900,30300,0.0569046756,6399.64135021097,0.375,0.502531767072135
"3344",0.1904218928,89000,105300,0.1323529412,6399.64135021097,0.888,0.8687
"2030",0.3598553345,31200,39500,0.2029950083,6399.64135021097,0.607,0.3436
"2007",0.3798882682,31100,40000,0.1409058231,6399.64135021097,0.577,0.4462
"739",0.3966597077,35700,45800,0.1254974279,13372,0.666,0.1707
"5251",0.4395916052,29600,40400,0.0666977612,6399.64135021097,0.5,0.502531767072135
"3232",0.5435992579,18800,0.328442486085343,0.0545718433,6399.64135021097,0.299,0.502531767072135
"5481",0.3804213135,29500,38800,0.1384120172,6399.64135021097,0.571,0.5
"4990",0.5777777778,34200,44300,0.1150793651,12420,0.682,0.502531767072135
"5935",0.6499498495,28900,39200,0.044206296,6399.64135021097,0.546,0.502531767072135
"1832",0.4653846154,25800,35300,0.1274010192,6244,0.445,0.502531767072135
"2931",0.2819050813,38200,50700,0.1371274572,23591,0.7,0.6551
"1789",0.5051546392,17000,23600,0.508220223752151,6399.64135021097,0.212,0.502531767072135
"2169",0.3497483038,35500,46000,0.1639474731,12380,0.692,0.163
"5677",0.5454291306,35900,49700,0.1008271853,6399.64135021097,0.648,0.502531767072135
"722",0.4824177521,28200,37600,0.0805485563,11193,0.51,0.502531767072135
"7299",0.3795712484,56100,74300,0.0733333333,6399.64135021097,0.832,0.502531767072135
"2668",0.2887029289,32100,42200,0.141221374,6399.64135021097,0.635,0.3252
"2868",0.4212523719,35600,47400,0.1393570537,16558,0.651,0.1493
"1163",0.3710084999,34000,44700,0.1487910725,17988,0.665,0.2968
"1746",0.5411764706,37900,52000,0.0725388601,12181,0.699,0.502531767072135
"1894",0.3660130719,20500,27600,0.0872093023,6399.64135021097,0.344,0.502531767072135
"5263",0.2709582834,45600,59300,0.1491414964,8688,0.781,0.2796
"7313",0.5680147059,21100,29700,0.0640668524,6399.64135021097,0.363,0.502531767072135
"3438",0.0887850467,37300,51700,0.1156462585,6399.64135021097,0.617,0.6858
"1805",0.2890569605,34500,45200,0.1828784962,16815,0.668,0.3135
"682",0.5548549811,29200,41000,0.1069717935,7370,0.513,0.502531767072135
"520",0.4027355623,31900,40900,0.1548117155,6399.64135021097,0.526,0.4085
"4701",0.534351145,31700,39600,0.508220223752151,11419,0.652,0.502531767072135
"5664",0.3362930078,30700,40400,0.1564524165,6399.64135021097,0.598,0.3934
"6409",0.5118692592,20300,27900,0.0624194987,6399.64135021097,0.322,0.502531767072135
"1460",0.5201342282,24900,34900,0.0772594752,6399.64135021097,0.464,0.502531767072135
"799",0.5738443158,20500,28000,0.0476985625,6399.64135021097,0.35,0.52
"552",0.5141401957,55300,73800,0.1405532534,6399.64135021097,0.807,0.3333
"1849",0.47036481013588,26900,0.328442486085343,0.2089552239,6399.64135021097,0.511,0.5161
"7543",0.4773022049,27700,35000,0.1288604899,6399.64135021097,0.491,0.502531767072135
"2467",0.0882800609,40800,51000,0.1132075472,6399.64135021097,0.721,0.7426
"6847",0.5492845787,25700,33200,0.0971849866,6399.64135021097,0.461,0.502531767072135
"896",0.47036481013588,33400,44700,0.2601156069,6399.64135021097,0.641,0.4831
"5294",0.5835962145,22100,31600,0.0678353659,6399.64135021097,0.409,0.502531767072135
"2890",0.6216216216,29800,0.328442486085343,0.508220223752151,11423,0.597,0.502531767072135
"486",0.5394716354,22200,29800,0.0424497197,6399.64135021097,0.366,0.502531767072135
"4221",0.3758489217,17800,23800,0.048524343,6399.64135021097,0.226,0.1027
"1458",0.5805970149,22600,31100,0.0861573808,5699,0.351,0.502531767072135
"268",0.6605664488,22100,30700,0.0457113508,6399.64135021097,0.339,0.502531767072135
"7363",0.6500126807,21800,30700,0.0557737628,6399.64135021097,0.389,0.502531767072135
"2911",0.4114001634,31400,41300,0.1762142361,18703,0.589,0.3087
"2523",0.4471135219,30800,42500,0.1229940988,8070,0.55,0.502531767072135
"5987",0.5118692592,20300,27900,0.0624194987,6399.64135021097,0.322,0.502531767072135
"1135",0.4487004104,45700,61100,0.1635687732,6399.64135021097,0.799,0.3793
"3996",0.5290322581,29200,39000,0.1233346022,7395,0.535,0.502531767072135
"113",0.4882584337,26900,35800,0.0850978825,2987,0.472,0.502531767072135
"5073",0.5876623377,21800,30400,0.0955882353,6399.64135021097,0.361,0.502531767072135
"6093",0.5879828326,19200,26500,0.0389515835,6399.64135021097,0.287,0.502531767072135
"1350",0.40234375,33700,43200,0.1981659584,11603,0.632,0.1765
"2157",0.2879708384,35400,44700,0.1756756757,6399.64135021097,0.713,0.5466
"5318",0.3362930078,30700,40400,0.1564524165,6399.64135021097,0.598,0.3702
"4817",0.5195702226,18200,24700,0.072300183,6399.64135021097,0.247,0.502531767072135
"1449",0.6230237154,24300,32900,0.0840371622,6158,0.376,0.502531767072135
"6964",0.5179640719,20100,27300,0.0765864333,6399.64135021097,0.311,0.502531767072135
"2384",0.5391304348,17600,20700,0.508220223752151,6399.64135021097,0.18,0.502531767072135
"4821",0.3833992095,21700,29000,0.1280276817,6399.64135021097,0.361,0.502531767072135
"6069",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0.502531767072135
"4376",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0.502531767072135
"6603",0.5924644368,22800,32300,0.0540691193,6399.64135021097,0.431,0.502531767072135
"4588",0.5747126437,13900,19200,0.508220223752151,6399.64135021097,0.11,0.502531767072135
"5579",0.5631067961,19300,26100,0.508220223752151,6399.64135021097,0.277,0.502531767072135
"4395",0.5046106557,18500,0.328442486085343,0.0680437424,6399.64135021097,0.197,0.502531767072135
"830",0.4218089603,27900,38000,0.1096888334,8909,0.511,0.502531767072135
"4780",0.425203252,27300,37300,0.1025641026,9682,0.484,0.502531767072135
"437",0.6995305164,16900,0.328442486085343,0.0844155844,6399.64135021097,0.234,0.502531767072135
"1823",0.4264538198,36800,51500,0.1221765914,6399.64135021097,0.655,0.2069
"2671",0.4698113208,21900,30200,0.0986622074,8477,0.355,0.502531767072135
"6121",0.5118692592,20300,27900,0.0624194987,6399.64135021097,0.322,0.502531767072135
"3812",0.5614457831,19800,27700,0.0580875782,6399.64135021097,0.32,0.502531767072135
"637",0.4027853632,36500,47700,0.1516634051,15643,0.704,0.2151
"2268",0.4813153961,39000,52000,0.1693989071,6399.64135021097,0.712,0.502531767072135
"2270",0.6074422409,24400,32800,0.0679331307,6530,0.383,0.502531767072135
"6451",0.4024793388,29700,39500,0.1110594796,6399.64135021097,0.534,0.502531767072135
"3451",0.4424410541,38200,49700,0.205630355,6399.64135021097,0.663,0.3662
"2175",0.4389013453,29600,39600,0.2026627219,8097,0.544,0.502531767072135
"2034",0.5260416667,15300,19500,0.508220223752151,6399.64135021097,0.183,0.502531767072135
"2476",0.4565217391,42100,58500,0.508220223752151,6399.64135021097,0.701,0.502531767072135
"237",0.5243882936,34300,45400,0.1274700171,6265,0.599,0.1472
"2601",0.2554964129,43900,60400,0.1377910703,18536,0.737,0.6794
"3036",0.4285714286,16600,22100,0.09375,6399.64135021097,0.198,0.502531767072135
"2602",0.2879953549,43100,55700,0.1308055628,16293,0.735,0.5261
"3244",0.536988359,18100,26900,0.0656550919,6399.64135021097,0.285,0.502531767072135
"239",0.50269179,41700,56200,0.1208909646,10340,0.697,0.104
"7391",0.4770592608,30500,41000,0.0880148758,6399.64135021097,0.549,0.502531767072135
"6206",0.3804213135,29500,38800,0.1384120172,6399.64135021097,0.571,1
"426",0.3727034121,24500,34800,0.1201413428,6399.64135021097,0.409,0.5
"875",0.4091470952,21600,29600,0.0559891415,10556,0.372,0.502531767072135
"798",0.6382871537,16200,23500,0.0231232182,6399.64135021097,0.218,0.502531767072135
"4920",0.5739491437,23400,33800,0.0545870249,6399.64135021097,0.433,0.502531767072135
"5828",0.5212620027,32300,42000,0.1131297513,6399.64135021097,0.629,0.502531767072135
"3264",0.5882352941,14000,19200,0.508220223752151,6399.64135021097,0.139,0.502531767072135
"4859",0.6014551334,19600,27800,0.0225251926,6399.64135021097,0.313,0.502531767072135
"1962",0.2751196172,40100,53700,0.1248677249,6399.64135021097,0.739,0.502531767072135
"1496",0.5021645022,22700,30900,0.0858208955,6399.64135021097,0.381,0.502531767072135
"6050",0.4979599407,30500,40500,0.0688394988,6399.64135021097,0.519,0.0697
"373",0.567251462,23000,32300,0.037535014,7443,0.371,0.502531767072135
"1961",0.3093333333,29300,39400,0.1723300971,12072,0.532,0.502531767072135
"1550",0.2131868132,76600,103600,0.1719077568,20861,0.818,0.5085
"2478",0.424644984,25400,33900,0.1708400646,8527,0.434,0.502531767072135
"7383",0.4770592608,30500,41000,0.0880148758,6399.64135021097,0.549,0.502531767072135
"5160",0.475,31600,0.328442486085343,0.124137931,9467,0.615,0.502531767072135
"4575",0.5200668896,21000,30400,0.0864116095,6399.64135021097,0.37,0.502531767072135
"5966",0.4844080169,28400,38300,0.1150308408,6399.64135021097,0.544,0
"3830",0.4785346308,39100,49800,0.1624441133,6399.64135021097,0.718,0.1179
"2355",0.5235042735,23600,32200,0.0706766917,6399.64135021097,0.369,0.125
"4764",0.47036481013588,22600,31500,0.508220223752151,6399.64135021097,0.431,0.7273
"4892",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0.05
"1674",0.352570829,35600,44800,0.1542527631,17801,0.737,0.3307
"6963",0.3392484342,42000,54200,0.1610087294,6399.64135021097,0.785,0.502531767072135
"5765",0.5109589041,24500,32100,0.0929152149,6399.64135021097,0.428,0.8235
"3084",0.4439988542,29800,39700,0.1213658295,6406,0.547,0.502531767072135
"206",0.5227272727,27000,37300,0.0635670568,6371,0.428,0.502531767072135
"3281",0.5454291306,35900,49700,0.1008271853,6399.64135021097,0.648,0.502531767072135
"2391",0.5538171691,23000,31600,0.0558375635,6399.64135021097,0.399,0.502531767072135
"3194",0.5878378378,20300,27400,0.1,6399.64135021097,0.321,0.502531767072135
"135",0.3736263736,31500,39700,0.199488491,6399.64135021097,0.586,0.4902
"1027",0.3116615067,42300,54900,0.1438021736,6399.64135021097,0.727,0.5603
"1313",0.47036481013588,37100,46600,0.1596638655,6399.64135021097,0.792,0.502531767072135
"489",0.4095003085,38300,50700,0.1269688203,12567,0.681,0.2943
"3300",0.3014354067,26800,38100,0.1402714932,6399.64135021097,0.469,0.4811
"3839",0.2038123167,33900,45800,0.1661931818,6399.64135021097,0.562,0.3041
"2795",0.3500931099,40700,49000,0.183074266,10703,0.735,0.1149
"11",0.2,31400,42900,0.1824817518,6399.64135021097,0.568,0.5622
"2785",0.5326395459,23500,31700,0.1135473767,7665,0.417,0.502531767072135
"3202",0.6130653266,24800,34300,0.0628115653,6399.64135021097,0.41,0.502531767072135
"888",0.3812045003,26600,37000,0.1375757576,11034,0.461,0.502531767072135
"7527",0.3395577396,26200,35100,0.2249770432,6399.64135021097,0.43,0.502531767072135
"2833",0.5340909091,50700,0.328442486085343,0.1678321678,6399.64135021097,0.928,0.502531767072135
"5332",0.5239875389,19500,27600,0.0633437175,6399.64135021097,0.323,0.502531767072135
"1273",0.3097014925,35000,45200,0.169991327,6399.64135021097,0.727,0.2836
"4430",0.4386288242,28400,36600,0.0896510229,6399.64135021097,0.531,0.502531767072135
"1058",0.5099347495,35400,47400,0.0733325573,6399.64135021097,0.659,0.4667
"472",0.3324396783,42200,55500,0.149817296,6399.64135021097,0.72,0.6259
"244",0.3648559126,51200,67100,0.1443223443,13707,0.733,0.7166
"5393",0.5620485883,24600,34200,0.032345345,6399.64135021097,0.416,0.502531767072135
"2381",0.4866468843,22100,30100,0.0653495441,6399.64135021097,0.335,0.502531767072135
"576",0.211033132,38700,50500,0.1438804111,21792,0.667,0.4609
"3859",0.3185556412,34900,47900,0.1754958878,11814,0.622,0.2289
"3365",0.5636221702,27500,37800,0.0988117573,9763,0.496,0.502531767072135
"6275",0.5597269625,20500,29000,0.0803822372,6399.64135021097,0.388,0.502531767072135
"6704",0.5539303128,29500,41000,0.0674835571,6399.64135021097,0.498,1
"786",0.5388888889,18100,26000,0.508220223752151,6399.64135021097,0.261,0.502531767072135
"5607",0.4800884956,17300,24100,0.508220223752151,6399.64135021097,0.231,0.502531767072135
"7490",0.4870651204,32800,44600,0.072292801,6399.64135021097,0.604,0.502531767072135
"462",0.1881188119,33600,45800,0.1612903226,6399.64135021097,0.559,0.8015
"1516",0.419926446,24900,35100,0.0927985948,6399.64135021097,0.422,0.502531767072135
"7525",0.4956501832,37200,47500,0.1169544741,6399.64135021097,0.64,0.502531767072135
"483",0.4247168554,30400,42500,0.0943126608,9213,0.488,0.502531767072135
"1098",0.3025125628,35900,45600,0.1807116105,6399.64135021097,0.694,0.5103
"6723",0.5118692592,20300,27900,0.0624194987,6399.64135021097,0.322,0.502531767072135
"3564",0.2327150084,30800,39000,0.1698412698,6399.64135021097,0.639,0.3831
"3704",0.4150316933,44000,57000,0.144080256,13028,0.73,0.1827
"627",0.5035294118,25800,33300,0.1011904762,10072,0.428,0.502531767072135
"5850",0.5288184438,20600,27800,0.0839954597,6399.64135021097,0.323,0.3115
"1992",0.4186666667,21800,29700,0.0578512397,6547,0.351,0.1278
"7539",0.3615320367,40800,53600,0.1560886403,6399.64135021097,0.723,0.502531767072135
"2247",0.664994985,22500,32000,0.0380173244,6399.64135021097,0.399,0.502531767072135
"908",0.2106969206,33200,42500,0.1541666667,16941,0.668,0.3993
"3593",0.3275434243,34600,45500,0.1875,6399.64135021097,0.634,0.5568
"7598",0.5214854804,41600,54700,0.0731064995,6399.64135021097,0.697,0.502531767072135
"2237",0.3034825871,24900,31600,0.0982248521,6399.64135021097,0.317,0.502531767072135
"5262",0.4493927126,28100,37300,0.0812720848,6399.64135021097,0.436,0.502531767072135
"5949",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0
"5309",0.6014551334,20000,27100,0.0225251926,6399.64135021097,0.303,0.4
"943",0.4484126984,33000,40900,0.1615120275,6399.64135021097,0.571,0.0841
"5210",0.5071350165,26900,36600,0.0914581536,6399.64135021097,0.484,0.502531767072135
"3995",0.4529262087,27700,38500,0.0781704782,5252,0.508,0.502531767072135
"2971",0.3829162692,32900,43800,0.1833471188,20351,0.614,0.4894
"156",0.5233082707,26100,35600,0.1338582677,1778,0.44,0.502531767072135
"2078",0.3850651076,36700,47300,0.1290939517,12318,0.693,0.2105
"1421",0.5026557219,24900,34300,0.0974714519,6497,0.405,0.502531767072135
"5542",0.6223529412,21200,29300,0.0664479081,6399.64135021097,0.367,0.502531767072135
"4280",0.5620485883,24600,34200,0.032345345,6399.64135021097,0.416,1
"3321",0.3053052326,40900,54600,0.1578042283,22193,0.718,0.4567
"3521",0.2750287687,32100,38500,0.1966527197,14597,0.671,0.1953
"47",0.1464713715,41600,51100,0.1558109834,6399.64135021097,0.724,0.4766
"5988",0.5118692592,20300,27900,0.0624194987,6399.64135021097,0.322,0.502531767072135
"1762",0.3626679018,37300,49000,0.1665257819,16429,0.712,0.3124
"1511",0.4498567335,43500,55800,0.1102564103,6399.64135021097,0.799,0.3636
"4083",0.485647789,25600,33900,0.1378091873,8029,0.411,0.0682
"7521",0.563012489,31700,42200,0.0853232382,6399.64135021097,0.563,0.502531767072135
"2924",0.2697899838,37000,44200,0.2037325039,6399.64135021097,0.617,0.5221
"5116",0.5776997366,24600,34600,0.0629951691,6399.64135021097,0.465,0.502531767072135
"6944",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0.502531767072135
"317",0.5284552846,25300,36600,0.0876132931,6399.64135021097,0.485,0.502531767072135
"1017",0.4922155689,26100,35300,0.0489888921,8805,0.411,0.502531767072135
"563",0.5099347495,35400,47400,0.0733325573,6399.64135021097,0.659,0.502531767072135
"7640",0.5214854804,41600,54700,0.0731064995,6399.64135021097,0.697,0.502531767072135
"402",0.487704918,32900,43300,0.0921125207,6399.64135021097,0.585,0.502531767072135
"3536",0.3312883436,42200,54700,0.0742857143,6399.64135021097,0.767,0.0714
"2117",0.0903426791,60100,74700,0.1287726358,6399.64135021097,0.82,0.902
"2432",0.4713824479,28100,38200,0.0727291864,6766,0.465,0.502531767072135
"2418",0.143934822,66300,83500,0.132387022,6399.64135021097,0.835,0.502531767072135
"4276",0.509765625,32300,43900,0.0958268934,6399.64135021097,0.597,0.502531767072135
"1594",0.1484615385,47300,60600,0.1423220974,6399.64135021097,0.835,0.7739
"2550",0.5561643836,18100,25100,0.0522727273,6399.64135021097,0.255,0.502531767072135
"6810",0.3185185185,44700,57800,0.1352941176,6399.64135021097,0.771,0.502531767072135
"694",0.45,34800,44000,0.1877133106,6399.64135021097,0.662,0.3333
"3148",0.505859375,24500,32200,0.1263782867,9193,0.415,0.502531767072135
"2332",0.4279845052,32000,41400,0.1173962774,7500,0.557,0.502531767072135
"5057",0.7441860465,18100,24500,0.508220223752151,6399.64135021097,0.236,0.502531767072135
"5247",0.5620485883,24600,34200,0.032345345,6399.64135021097,0.416,1
"2364",0.4592145015,41700,59400,0.0847880299,6399.64135021097,0.729,0.502531767072135
"2416",0.2781954887,41100,63400,0.1678321678,6399.64135021097,0.604,0.7268
"6424",0.3720848057,27100,36300,0.0988575781,6399.64135021097,0.468,0.502531767072135
"3460",0.39195231,26600,34700,0.135935397,6399.64135021097,0.494,0.375
"5857",0.4598765432,39300,50200,0.13,6399.64135021097,0.702,0.502531767072135
"1629",0.2166666667,44700,56100,0.1512820513,6399.64135021097,0.626,0.8699
"7610",0.6054562127,21900,30300,0.0569046756,6399.64135021097,0.375,0.502531767072135
"2805",0.3343283582,35900,45600,0.1532779317,10567,0.681,0.1355
"1365",0.2347622759,41800,51300,0.1504424779,18434,0.726,0.3718
"4296",0.5575632421,17700,25800,0.0782778865,6399.64135021097,0.266,0.502531767072135
"1624",0.2532561505,36700,45700,0.1455273698,6399.64135021097,0.72,0.6174
"2934",0.5994897959,33100,43800,0.0980392157,8669,0.659,0.502531767072135
"2011",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0.502531767072135
"1030",0.5432098765,21200,30200,0.0534591195,6399.64135021097,0.349,0.0507
"4470",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0.2143
"3303",0.1562932227,44100,57100,0.1571238349,6399.64135021097,0.783,0.8107
"403",0.5644937587,23600,33500,0.0759894459,6399.64135021097,0.434,0.502531767072135
"4324",0.5101816181,26300,37400,0.1250603573,6722,0.455,0.502531767072135
"4573",0.5611552347,22500,31900,0.0697028009,6399.64135021097,0.411,0.502531767072135
"7560",0.5663651468,20800,26900,0.053074166,6399.64135021097,0.279,0.502531767072135
"2792",0.3136293237,30200,38700,0.1956730769,13395,0.623,0.3982
"2071",0.4491829414,28500,36800,0.1604503871,8314,0.55,0.1557
"899",0.4874431058,37100,51300,0.0858097415,6399.64135021097,0.611,0.0444
"1878",0.3573333333,32900,43500,0.1681145809,12992,0.637,0.502531767072135
"1015",0.5381269933,23800,31300,0.0385245902,8206,0.369,0.502531767072135
"866",0.5034873583,22400,30000,0.052559258,1826,0.343,0.502531767072135
"2032",0.4836895388,25200,33900,0.1500493583,6880,0.443,0.502531767072135
"5182",0.5804540967,32200,43200,0.0915697674,6399.64135021097,0.566,0.502531767072135
"7335",0.5654697135,18300,26200,0.0642784553,6399.64135021097,0.267,0.502531767072135
"931",0.3601756955,32800,43500,0.1935914553,6399.64135021097,0.62,0.3689
"2773",0.441509434,23000,32100,0.0870292887,8371,0.376,0.502531767072135
"4295",0.4972273567,32000,44000,0.508220223752151,7721,0.59,0.502531767072135
"4463",0.5698324022,22300,31300,0.0701030928,6399.64135021097,0.388,0.502531767072135
"6828",0.4804270463,16200,0.328442486085343,0.1009174312,6399.64135021097,0.213,0.502531767072135
"236",0.5768188451,35600,47900,0.1054723326,2416,0.615,0.0472
"566",0.5696155282,24900,32500,0.079638273,5345,0.373,0.502531767072135
"4423",0.47036481013588,28600,0.328442486085343,0.1844660194,10174,0.495,0.502531767072135
"5401",0.6373003606,20200,28400,0.045880777,6399.64135021097,0.328,0.502531767072135
"555",0.5498866213,28700,38700,0.0568245125,6659,0.489,0.502531767072135
"1013",0.1326530612,71700,80200,0.1387347392,6399.64135021097,0.822,0.8652
"7443",0.552238806,17000,23500,0.0643863179,6399.64135021097,0.207,0.502531767072135
"1295",0.1830769231,35700,43500,0.1656976744,6399.64135021097,0.74,0.513
"4178",0.5174825175,17300,22500,0.508220223752151,6399.64135021097,0.202,0.502531767072135
"5985",0.5118692592,20300,27900,0.0624194987,6399.64135021097,0.322,0.502531767072135
"5473",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0.502531767072135
"6919",0.5539303128,29500,41000,0.0674835571,6399.64135021097,0.498,0.502531767072135
"6790",0.5787631272,18900,27200,0.0492898914,6399.64135021097,0.303,0.502531767072135
"1234",0.4565217391,16300,22900,0.508220223752151,6399.64135021097,0.243,0.502531767072135
"3315",0.3053052326,40900,54600,0.1578042283,6399.64135021097,0.718,0.502531767072135
"655",0.5998134328,26000,35400,0.0874909617,5104,0.471,0.502531767072135
"4634",0.7169811321,23600,32200,0.508220223752151,6399.64135021097,0.416,0.502531767072135
"610",0.5221782448,31300,42500,0.0562410035,6399.64135021097,0.549,0
"3788",0.4909090909,19700,27300,0.508220223752151,6399.64135021097,0.308,0
"130",0.3965141612,64700,81600,0.1477045908,6399.64135021097,0.907,0.502531767072135
"6589",0.5394716354,22200,29800,0.0424497197,6399.64135021097,0.366,0.502531767072135
"2513",0.5228716645,20300,28700,0.0400647511,6399.64135021097,0.341,0.502531767072135
"1567",0.5588235294,22300,31900,0.0592734226,6399.64135021097,0.399,0.502531767072135
"2593",0.4594594595,23200,31900,0.1174168297,7524,0.404,0.502531767072135
"3064",0.4670516304,31800,42600,0.1085137085,6083,0.587,0.502531767072135
"5306",0.4619047619,30200,45400,0.0823045267,6399.64135021097,0.526,0.502531767072135
"7568",0.5747126437,13900,19200,0.508220223752151,6399.64135021097,0.11,0.502531767072135
"619",0.4445040214,33300,44400,0.1057330827,9225,0.564,0.502531767072135
"5144",0.6576576577,27100,0.328442486085343,0.132231405,12106,0.518,0.502531767072135
"2784",0.5116676153,23300,31000,0.0967127203,4682,0.406,0.502531767072135
"3519",0.5221782448,31300,42500,0.0562410035,6399.64135021097,0.549,0
"5937",0.5099347495,35400,47400,0.0733325573,6399.64135021097,0.659,0.3095
"6295",0.4680365297,17000,0.328442486085343,0.06,6399.64135021097,0.211,0.502531767072135
"3429",0.2111959288,51800,65100,0.1326781327,6399.64135021097,0.899,0.7348
"3703",0.4592496766,37200,45100,0.1282051282,9383,0.757,0.502531767072135
"820",0.2204301075,35100,43900,0.1497461929,6399.64135021097,0.55,0.573
"3140",0.3951299847,36100,48000,0.1135043818,13992,0.644,0.1685
"2263",0.4401114206,33000,47000,0.1425061425,6399.64135021097,0.632,0.247
"21",0.5290178571,28800,38300,0.1370060571,7817,0.518,0.502531767072135
"296",0.5077508043,25100,35400,0.0805749129,7535,0.437,0.502531767072135
"6513",0.4972857507,33100,44700,0.0815370778,6399.64135021097,0.578,0.502531767072135
"7534",0.5214854804,41600,54700,0.0731064995,6399.64135021097,0.697,0.502531767072135
"2939",0.5497470489,25400,35100,0.1447861965,8909,0.415,0.502531767072135
"4049",0.52696793,27400,36100,0.1021978022,6261,0.465,0.502531767072135
"1005",0.474025974,20800,29900,0.0773480663,6399.64135021097,0.323,0.502531767072135
"6811",0.3816793893,27000,36500,0.0517241379,6399.64135021097,0.498,0.2759
"5300",0.5540258657,34500,45700,0.0415909334,6399.64135021097,0.565,0.1077
